seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	133173983	133173988	6	*	X34438	2863	133174147	133404169	230023	+	158	upstream	158	GPR39
chr2	133428775	133428894	120	*	X34443	116372	133402337	133429070	26734	-	0	inside	175	LYPD1
chr2	133428775	133428894	120	*	X34444	116372	133402337	133429070	26734	-	0	inside	175	LYPD1
chr2	133429030	133429164	135	*	X34445	116372	133402337	133429070	26734	-	0	overlapStart	0	LYPD1
chr2	133429030	133429164	135	*	X34446	116372	133402337	133429070	26734	-	0	overlapStart	0	LYPD1
chr2	135809760	135809770	11	*	X34460	22930	135809835	135933964	124130	+	64	upstream	64	RAB3GAP1
chr2	136875774	136875938	165	*	X34475	7852	136871919	136875725	3807	-	48	upstream	48	CXCR4
chr2	145090244	145090304	61	*	X34488	79712	144703581	145090083	386503	-	160	upstream	160	GTDC1
chr2	149400835	149400909	75	*	X34495	26122	149402560	149545136	142577	+	1650	upstream	1650	EPC2
chr2	149400835	149400909	75	*	X34496	26122	149402560	149545136	142577	+	1650	upstream	1650	EPC2
chr2	149894736	149894855	120	*	X34497	130576	149894981	150071772	176792	+	125	upstream	125	LYPD6B
chr2	150186093	150186212	120	*	X34500	130574	150186499	150330659	144161	+	286	upstream	286	LYPD6
chr2	150186093	150186212	120	*	X34501	130574	150186499	150330659	144161	+	286	upstream	286	LYPD6
chr2	152119151	152119196	46	*	X34506	375287	152104728	152118389	13662	-	761	upstream	761	RBM43
chr2	152955829	152955928	100	*	X34509	785	152689286	152955593	266308	-	235	upstream	235	CACNB4
chr2	153033005	153033124	120	*	X34510	10254	152973315	153032506	59192	-	498	upstream	498	STAM2
chr2	153191147	153191281	135	*	X34511	114793	153191751	153506348	314598	+	469	upstream	469	FMNL2
chr2	154335321	154335425	105	*	X34524	56475	154333852	154335322	1471	-	0	overlapStart	0	RPRM
chr2	157291424	157291558	135	*	X34532	2820	157291965	157470247	178283	+	406	upstream	406	GPD2
chr2	157291424	157291558	135	*	X34533	2820	157291965	157470247	178283	+	406	upstream	406	GPD2
chr2	160568485	160568539	55	*	X34581	64844	160569010	160625084	56075	+	470	upstream	470	MARCHF7
chr2	161264811	161264960	150	*	X34591	100616364	161264321	161264393	73	-	417	upstream	417	MIR4785
chr2	161350721	161350802	82	*	X34592	5937	161128662	161350318	221657	-	402	upstream	402	RBMS1
chr2	161991435	161991554	120	*	X34597	10010	161993466	162092683	99218	+	1911	upstream	1911	TANK
chr2	161991435	161991554	120	*	X34598	10010	161993466	162092683	99218	+	1911	upstream	1911	TANK
chr2	167232476	167232595	120	*	X34613	6335	167051697	167232497	180801	-	0	overlapStart	0	SCN9A
chr2	169312238	169312357	120	*	X34626	253782	169312759	169631644	318886	+	401	upstream	401	CERS6
chr2	170220813	170220969	157	*	X34636	4036	169983619	170219122	235504	-	1690	upstream	1690	LRP2
chr2	170550461	170550565	105	*	X34638	100526832	170550964	170608396	57433	+	398	upstream	398	PHOSPHO2-KLHL23
chr2	170550461	170550565	105	*	X34638	493911	170550964	170558218	7255	+	398	upstream	398	PHOSPHO2
chr2	170683821	170683866	46	*	X34641	130507	170684018	170940639	256622	+	151	upstream	151	UBR3
chr2	171571485	171571574	90	*	X34648	389058	171571857	171574498	2642	+	282	upstream	282	SP5
chr2	171571485	171571574	90	*	X34648	440925	171568949	171571077	2129	-	407	upstream	407	LINC01124
chr2	171571875	171571994	120	*	X34649	389058	171571857	171574498	2642	+	0	inside	17	SP5
chr2	171571875	171571994	120	*	X34649	440925	171568949	171571077	2129	-	797	upstream	797	LINC01124
chr2	171572400	171572504	105	*	X34650	440925	171568949	171571077	2129	-	1322	upstream	1322	LINC01124
chr2	171572610	171572641	32	*	X34651	440925	171568949	171571077	2129	-	1532	upstream	1532	LINC01124
chr2	171672998	171673117	120	*	X34652	2571	171673200	171717659	44460	+	82	upstream	82	GAD1
chr2	172750448	172750537	90	*	X34660	8604	172639915	172750816	110902	-	0	inside	278	SLC25A12
chr2	172948986	172949075	90	*	X34661	1745	172950208	172954401	4194	+	1132	upstream	1132	DLX1
chr2	172949376	172949525	150	*	X34662	1745	172950208	172954401	4194	+	682	upstream	682	DLX1
chr2	172949856	172949894	39	*	X34663	1745	172950208	172954401	4194	+	313	upstream	313	DLX1
chr2	174831765	174831914	150	*	X34687	6670	174771187	174830430	59244	-	1334	upstream	1334	SP3
chr2	174831765	174831914	150	*	X34688	6670	174771187	174830430	59244	-	1334	upstream	1334	SP3
chr2	175197807	175197911	105	*	X34702	100131390	175199821	175202268	2448	+	1909	upstream	1909	SP9
chr2	175197807	175197911	105	*	X34703	100131390	175199821	175202268	2448	+	1909	upstream	1909	SP9
chr2	175351624	175351646	23	*	X34704	151556	175296300	175351816	55517	-	0	inside	169	GPR155
chr2	175352516	175352555	40	*	X34705	151556	175296300	175351816	55517	-	699	upstream	699	GPR155
chr2	176962989	176963153	165	*	X34713	3238	176964530	176965488	959	+	1376	upstream	1376	HOXD12
chr2	177002154	177002273	120	*	X34717	100506783	176999569	177001826	2258	-	327	upstream	327	HOXD-AS2
chr2	177052953	177053087	135	*	X34720	3231	177053307	177055635	2329	+	219	upstream	219	HOXD1
chr2	178121604	178121708	105	*	X34731	100422824	178120673	178120738	66	-	865	upstream	865	MIR3128
chr2	179058220	179058339	120	*	X34739	114880	179059208	179264160	204953	+	868	upstream	868	OSBPL6
chr2	179058220	179058339	120	*	X34740	114880	179059208	179264160	204953	+	868	upstream	868	OSBPL6
chr2	181844510	181844599	90	*	X34756	10477	181845112	181928150	83039	+	512	upstream	512	UBE2E3
chr2	181844510	181844599	90	*	X34757	10477	181845112	181928150	83039	+	512	upstream	512	UBE2E3
chr2	182756337	182756348	12	*	X34767	6744	182756472	182795464	38993	+	123	upstream	123	ITPRID2
chr2	183580523	183580702	180	*	X34776	54431	183580768	183644750	63983	+	65	upstream	65	DNAJC10
chr2	187454398	187454436	39	*	X34784	3685	187454790	187545629	90840	+	353	upstream	353	ITGAV
chr2	187558637	187558663	27	*	X34787	165215	187558789	187628512	69724	+	125	upstream	125	FAM171B
chr2	189156275	189156343	69	*	X34790	51454	189156396	189460652	304257	+	52	upstream	52	GULP1
chr2	191207315	191207404	90	*	X34797	3628	191208196	191236391	28196	+	791	upstream	791	INPP1
chr2	191207811	191208005	195	*	X34798	3628	191208196	191236391	28196	+	190	upstream	190	INPP1
chr2	191208002	191208005	4	*	X34799	3628	191208196	191236391	28196	+	190	upstream	190	INPP1
chr2	191744788	191744803	16	*	X34813	2744	191745547	191830270	84724	+	743	upstream	743	GLS
chr2	191744788	191744907	120	*	X34814	2744	191745547	191830270	84724	+	639	upstream	639	GLS
chr2	196521387	196521506	120	*	X34842	57181	196521532	196602426	80895	+	25	upstream	25	SLC39A10
chr2	196521387	196521407	21	*	X34843	57181	196521532	196602426	80895	+	124	upstream	124	SLC39A10
chr2	197458741	197458820	80	*	X34847	57520	197063977	197457335	393359	-	1405	upstream	1405	HECW2
chr2	197665089	197665211	123	*	X34849	9330	197627756	197664492	36737	-	596	upstream	596	GTF3C3
chr2	200335951	200336100	150	*	X34856	23314	200134223	200335989	201767	-	0	overlapStart	0	SATB2
chr2	200818749	200818853	105	*	X34859	79568	200820040	200828847	8808	+	1186	upstream	1186	MAIP1
chr2	200818749	200818769	21	*	X34860	79568	200820040	200828847	8808	+	1270	upstream	1270	MAIP1
chr2	201675517	201675636	120	*	X34877	9689	201676269	201688569	12301	+	632	upstream	632	BZW1
chr2	201675517	201675636	120	*	X34878	9689	201676269	201688569	12301	+	632	upstream	632	BZW1
chr2	201729492	201729611	120	*	X34881	1195	201717732	201729467	11736	-	24	upstream	24	CLK1
chr2	201730152	201730268	117	*	X34882	1195	201717732	201729467	11736	-	684	upstream	684	CLK1
chr2	202646259	202646363	105	*	X34890	57679	202564986	202645895	80910	-	363	upstream	363	ALS2
chr2	203103369	203103473	105	*	X34895	7341	203070903	203103322	32420	-	46	upstream	46	SUMO1
chr2	203103464	203103473	10	*	X34896	7341	203070903	203103322	32420	-	141	upstream	141	SUMO1
chr2	203736711	203736800	90	*	X34897	130026	203637873	203736371	98499	-	339	upstream	339	ICA1L
chr2	204102767	204102931	165	*	X34899	57404	204103164	204170563	67400	+	232	upstream	232	CYP20A1
chr2	204400691	204400780	90	*	X34905	65059	204298539	204400058	101520	-	632	upstream	632	RAPH1
chr2	204400727	204400780	54	*	X34906	65059	204298539	204400058	101520	-	668	upstream	668	RAPH1
chr2	206546953	206546989	37	*	X34913	8828	206547224	206662857	115634	+	234	upstream	234	NRP2
chr2	209118948	209118992	45	*	X34957	100507475	209119957	209120918	962	+	964	upstream	964	IDH1-AS1
chr2	210288034	210288123	90	*	X34959	4133	210288771	210598834	310064	+	647	upstream	647	MAP2
chr2	211341793	211341927	135	*	X34964	1373	211342406	211543831	201426	+	478	upstream	478	CPS1
chr2	211341793	211341927	135	*	X34964	10314	211295973	211341499	45527	-	293	upstream	293	LANCL1
chr2	211342249	211342353	105	*	X34965	1373	211342406	211543831	201426	+	52	upstream	52	CPS1
chr2	211342249	211342353	105	*	X34965	10314	211295973	211341499	45527	-	749	upstream	749	LANCL1
chr2	214016734	214016742	9	*	X34972	22807	213864411	214016333	151923	-	400	upstream	400	IKZF2
chr2	215674861	215674894	34	*	X34973	580	215593275	215674428	81154	-	432	upstream	432	BARD1
chr2	216300634	216300738	105	*	X34977	2335	216225179	216300791	75613	-	0	inside	52	FN1
chr2	216300787	216300792	6	*	X34978	2335	216225179	216300791	75613	-	0	overlapStart	0	FN1
chr2	216301189	216301338	150	*	X34979	2335	216225179	216300791	75613	-	397	upstream	397	FN1
chr2	216301319	216301338	20	*	X34980	2335	216225179	216300791	75613	-	527	upstream	527	FN1
chr2	216878458	216878566	109	*	X34983	55686	216807314	216878346	71033	-	111	upstream	111	MREG
chr2	217236622	217236645	24	*	X34993	57574	217122585	217236750	114166	-	0	inside	104	MARCHF4
chr2	217237204	217237413	210	*	X34994	57574	217122585	217236750	114166	-	453	upstream	453	MARCHF4
chr2	217238176	217238265	90	*	X34995	57574	217122585	217236750	114166	-	1425	upstream	1425	MARCHF4
chr2	217497197	217497301	105	*	X34999	3485	217498127	217529158	31032	+	825	upstream	825	IGFBP2
chr2	217497452	217497586	135	*	X35000	3485	217498127	217529158	31032	+	540	upstream	540	IGFBP2
chr2	217498052	217498109	58	*	X35001	3485	217498127	217529158	31032	+	17	upstream	17	IGFBP2
chr2	217560374	217560613	240	*	X35025	3488	217536828	217560272	23445	-	101	upstream	101	IGFBP5
chr2	217560374	217560389	16	*	X35026	3488	217536828	217560272	23445	-	101	upstream	101	IGFBP5
chr2	217560453	217560613	161	*	X35027	3488	217536828	217560272	23445	-	180	upstream	180	IGFBP5
chr2	218621690	218621824	135	*	X35034	729582	218148746	218621316	472571	-	373	upstream	373	DIRC3
chr2	218899317	218899376	60	*	X35061	285180	218899657	218955304	55648	+	280	upstream	280	RUFY4
chr2	219125709	219125719	11	*	X35063	151306	219125738	219128582	2845	+	18	upstream	18	GPBAR1
chr2	219135935	219136054	120	*	X35064	14	219128852	219134893	6042	-	1041	upstream	1041	AAMP
chr2	219136389	219136523	135	*	X35065	14	219128852	219134893	6042	-	1495	upstream	1495	AAMP
chr2	219136389	219136523	135	*	X35066	14	219128852	219134893	6042	-	1495	upstream	1495	AAMP
chr2	219158720	219158824	105	*	X35076	64114	219138917	219157280	18364	-	1439	upstream	1439	TMBIM1
chr2	219261838	219261927	90	*	X35094	58190	219263061	219270664	7604	+	1133	upstream	1133	CTDSP1
chr2	219261838	219261927	90	*	X35095	58190	219263061	219270664	7604	+	1133	upstream	1133	CTDSP1
chr2	219263124	219263239	116	*	X35096	58190	219263061	219270664	7604	+	0	inside	62	CTDSP1
chr2	219265782	219265977	196	*	X35097	407017	219267369	219267445	77	+	1391	upstream	1391	MIR26B
chr2	219265968	219265977	10	*	X35098	407017	219267369	219267445	77	+	1391	upstream	1391	MIR26B
chr2	219472418	219472522	105	*	X35103	84812	219472488	219501909	29422	+	0	overlapStart	0	PLCD4
chr2	219535429	219535488	60	*	X35104	27148	219536749	219567440	30692	+	1260	upstream	1260	STK36
chr2	219535482	219535488	7	*	X35105	27148	219536749	219567440	30692	+	1260	upstream	1260	STK36
chr2	219537259	219537393	135	*	X35106	64320	219528587	219536781	8195	-	477	upstream	477	RNF25
chr2	219723988	219724257	270	*	X35117	7475	219724546	219738954	14409	+	288	upstream	288	WNT6
chr2	219724303	219724394	92	*	X35118	7475	219724546	219738954	14409	+	151	upstream	151	WNT6
chr2	219744853	219744942	90	*	X35122	80326	219745255	219758651	13397	+	312	upstream	312	WNT10A
chr2	219744853	219744940	88	*	X35123	80326	219745255	219758651	13397	+	314	upstream	314	WNT10A
chr2	219745179	219745274	96	*	X35124	80326	219745255	219758651	13397	+	0	overlapStart	0	WNT10A
chr2	219866496	219866675	180	*	X35143	100129175	219866937	219880444	13508	+	261	upstream	261	LOC100129175
chr2	219866496	219866675	180	*	X35143	494324	219866367	219866430	64	-	65	upstream	65	MIR375
chr2	219866496	219866675	180	*	X35144	100129175	219866937	219880444	13508	+	261	upstream	261	LOC100129175
chr2	219866496	219866675	180	*	X35144	494324	219866367	219866430	64	-	65	upstream	65	MIR375
chr2	219868271	219868390	120	*	X35145	494324	219866367	219866430	64	-	1840	upstream	1840	MIR375
chr2	220043388	220043486	99	*	X35149	27013	220036619	220042732	6114	-	655	upstream	655	CNPPD1
chr2	220117195	220117299	105	*	X35155	80086	220117965	220136910	18946	+	665	upstream	665	TUBA4B
chr2	220143748	220143867	120	*	X35159	3300	220144040	220151622	7583	+	172	upstream	172	DNAJB2
chr2	220143748	220143813	66	*	X35160	3300	220144040	220151622	7583	+	226	upstream	226	DNAJB2
chr2	220159288	220159452	165	*	X35166	406944	220158833	220158922	90	-	365	upstream	365	MIR153-1
chr2	220159498	220159614	117	*	X35167	406944	220158833	220158922	90	-	575	upstream	575	MIR153-1
chr2	220362639	220362773	135	*	X35204	29926	220363587	220371718	8132	+	813	upstream	813	GMPPA
chr2	220362639	220362660	22	*	X35205	29926	220363587	220371718	8132	+	926	upstream	926	GMPPA
chr2	220363211	220363285	75	*	X35206	29926	220363587	220371718	8132	+	301	upstream	301	GMPPA
chr2	220363346	220363357	12	*	X35207	29926	220363587	220371718	8132	+	229	upstream	229	GMPPA
chr2	220406934	220407053	120	*	X35243	130612	220408385	220415317	6933	+	1331	upstream	1331	TMEM198
chr2	220409266	220409385	120	*	X35244	79586	220403669	220408487	4819	-	778	upstream	778	CHPF
chr2	220415724	220415843	120	*	X35245	100423039	220413795	220413869	75	-	1854	upstream	1854	MIR3132
chr2	220415741	220415843	103	*	X35246	100423039	220413795	220413869	75	-	1871	upstream	1871	MIR3132
chr2	220491995	220492114	120	*	X35249	6508	220492292	220506702	14411	+	177	upstream	177	SLC4A3
chr2	222436657	222436731	75	*	X35265	2043	222282747	222437010	154264	-	0	inside	278	EPHA4
chr2	223288958	223289072	115	*	X35268	130367	223289322	223423617	134296	+	249	upstream	249	SGPP2
chr2	225450447	225450633	187	*	X35306	8452	225334867	225450114	115248	-	332	upstream	332	CUL3
chr2	227663922	227664011	90	*	X35354	3667	227596033	227663506	67474	-	415	upstream	415	IRS1
chr2	227664262	227664396	135	*	X35355	3667	227596033	227663506	67474	-	755	upstream	755	IRS1
chr2	227664817	227664846	30	*	X35356	3667	227596033	227663506	67474	-	1310	upstream	1310	IRS1
chr2	227664855	227664989	135	*	X35357	3667	227596033	227663506	67474	-	1348	upstream	1348	IRS1
chr2	227664974	227664989	16	*	X35358	3667	227596033	227663506	67474	-	1467	upstream	1467	IRS1
chr2	227700627	227700707	81	*	X35361	84236	227700671	227863923	163253	+	0	overlapStart	0	RHBDD1
chr2	228028270	228028284	15	*	X35372	1285	228029281	228179508	150228	+	996	upstream	996	COL4A3
chr2	228028550	228028572	23	*	X35373	1285	228029281	228179508	150228	+	708	upstream	708	COL4A3
chr2	228336347	228336436	90	*	X35377	100847081	228336848	228336903	56	+	411	upstream	411	MIR5703
chr2	228336347	228336436	90	*	X35377	3267	228336888	228425938	89051	+	451	upstream	451	AGFG1
chr2	230138016	230138150	135	*	X35382	55022	229888689	230136057	247369	-	1958	upstream	1958	PID1
chr2	230579398	230579494	97	*	X35388	92737	230222345	230579286	356942	-	111	upstream	111	DNER
chr2	230579600	230579784	185	*	X35389	92737	230222345	230579286	356942	-	313	upstream	313	DNER
chr2	230785105	230785239	135	*	X35390	130888	230787207	230948016	160810	+	1967	upstream	1967	FBXO36
chr2	230785105	230785239	135	*	X35391	130888	230787207	230948016	160810	+	1967	upstream	1967	FBXO36
chr2	230785630	230785719	90	*	X35392	130888	230787207	230948016	160810	+	1487	upstream	1487	FBXO36
chr2	231190457	231190546	90	*	X35397	93349	231191894	231268445	76552	+	1347	upstream	1347	SP140L
chr2	231901792	231901846	55	*	X35433	257407	231902281	231914427	12147	+	434	upstream	434	C2orf72
chr2	232394894	232395028	135	*	X35449	10316	232387871	232395182	7312	-	0	inside	153	NMUR1
chr2	232395448	232395537	90	*	X35450	10316	232387871	232395182	7312	-	265	upstream	265	NMUR1
chr2	232571313	232571325	13	*	X35485	5757	232573235	232578250	5016	+	1909	upstream	1909	PTMA
chr2	232645315	232645396	82	*	X35490	64708	232646445	232673434	26990	+	1048	upstream	1048	COPS7B
chr2	232825181	232825294	114	*	X35495	129563	232826293	233208678	382386	+	998	upstream	998	DIS3L2
chr2	233388848	233388973	126	*	X35504	1144	233390870	233401375	10506	+	1896	upstream	1896	CHRND
chr2	233470227	233470280	54	*	X35511	80303	233470767	233547491	76725	+	486	upstream	486	EFHD1
chr2	234261637	234261741	105	*	X35547	8527	234263153	234380743	117591	+	1411	upstream	1411	DGKD
chr2	234261637	234261741	105	*	X35548	8527	234263153	234380743	117591	+	1411	upstream	1411	DGKD
chr2	234262124	234262228	105	*	X35549	8527	234263153	234380743	117591	+	924	upstream	924	DGKD
chr2	234262124	234262228	105	*	X35550	8527	234263153	234380743	117591	+	924	upstream	924	DGKD
chr2	234262319	234262438	120	*	X35551	8527	234263153	234380743	117591	+	714	upstream	714	DGKD
chr2	234262319	234262438	120	*	X35552	8527	234263153	234380743	117591	+	714	upstream	714	DGKD
chr2	235406176	235406256	81	*	X35573	10123	235401686	235405693	4008	-	482	upstream	482	ARL4C
chr2	235860255	235860329	75	*	X35581	23677	235860628	235964358	103731	+	298	upstream	298	SH3BP4
chr2	237077211	237077214	4	*	X35642	2637	237074307	237076652	2346	-	558	upstream	558	GBX2
chr2	237994025	237994031	7	*	X35647	10920	237994084	238007489	13406	+	52	upstream	52	COPS8
chr2	238394972	238395076	105	*	X35657	79083	238395053	238463961	68909	+	0	overlapStart	0	MLPH
chr2	238499748	238499771	24	*	X35672	64284	238482965	238499769	16805	-	0	overlapStart	0	RAB17
chr2	238766947	238767036	90	*	X35683	10267	238768187	238820755	52569	+	1150	upstream	1150	RAMP1
chr2	238875373	238875430	58	*	X35702	100533179	238875587	239008054	132468	+	156	upstream	156	UBE2F-SCLY
chr2	238875373	238875430	58	*	X35702	140739	238875587	238951423	75837	+	156	upstream	156	UBE2F
chr2	239007495	239007659	165	*	X35704	339768	239008951	239041928	32978	+	1291	upstream	1291	ESPNL
chr2	239007495	239007659	165	*	X35705	339768	239008951	239041928	32978	+	1291	upstream	1291	ESPNL
chr2	239047470	239047574	105	*	X35707	377007	239047363	239061547	14185	+	0	inside	106	KLHL30
chr2	239047470	239047574	105	*	X35708	377007	239047363	239061547	14185	+	0	inside	106	KLHL30
chr2	239149237	239149392	156	*	X35718	55502	239146908	239148681	1774	-	555	upstream	555	HES6
chr2	239149237	239149251	15	*	X35719	55502	239146908	239148681	1774	-	555	upstream	555	HES6
chr2	239334108	239334212	105	*	X35724	51665	239335626	239360891	25266	+	1413	upstream	1413	ASB1
chr2	239334165	239334212	48	*	X35725	51665	239335626	239360891	25266	+	1413	upstream	1413	ASB1
chr2	239991571	239991705	135	*	X35740	100616397	239990513	239990610	98	-	960	upstream	960	MIR4440
chr2	239991571	239991705	135	*	X35741	100616397	239990513	239990610	98	-	960	upstream	960	MIR4440
chr2	241076224	241076328	105	*	X35778	150678	241065980	241075764	9785	-	459	upstream	459	COPS9
chr2	241373977	241374276	300	*	X35806	2817	241375115	241407495	32381	+	838	upstream	838	GPC1
chr2	241373977	241374048	72	*	X35807	2817	241375115	241407495	32381	+	1066	upstream	1066	GPC1
chr2	241397244	241397260	17	*	X35822	100130449	241388836	241396117	7282	-	1126	upstream	1126	LOC100130449
chr2	241506068	241506079	12	*	X35823	57140	241508004	241518149	10146	+	1924	upstream	1924	RNPEPL1
chr2	241836081	241836230	150	*	X35848	79919	241825465	241835573	10109	-	507	upstream	507	MAB21L4
chr2	241836081	241836214	134	*	X35849	79919	241825465	241835573	10109	-	507	upstream	507	MAB21L4
chr2	241836246	241836380	135	*	X35850	79919	241825465	241835573	10109	-	672	upstream	672	MAB21L4
chr2	241836255	241836380	126	*	X35851	79919	241825465	241835573	10109	-	681	upstream	681	MAB21L4
